[18],0.000000,0.143761,0.256806,0.256755,0.150411,0.092716,0.058359,0.027554,0.003065,0.001490,0.009082,1.854915,0.230327,0.000000,0.234376,0.323797,0.251520,0.101762,0.044748,0.020695,0.013735,0.005982,0.000000,0.003385,5.210195,0.367841
[19],0.000000,0.166613,0.290605,0.229579,0.160881,0.076896,0.038022,0.013122,0.010143,0.010099,0.004040,1.426956,0.166300,0.000000,0.232517,0.338554,0.197692,0.118911,0.050736,0.030654,0.021516,0.004277,0.002405,0.002740,54.399802,0.980694
[2],0.000000,0.149694,0.312157,0.214934,0.166530,0.087614,0.036979,0.018914,0.005184,0.006307,0.001687,3.908640,0.233774,0.000000,0.197916,0.314637,0.207623,0.135069,0.071328,0.035861,0.014960,0.008773,0.010434,0.003399,8.540677,0.488488
[20],0.000000,0.095266,0.240507,0.274627,0.147024,0.094684,0.068645,0.043004,0.022864,0.008468,0.004911,69.655604,0.404553,0.000000,0.169578,0.302568,0.206543,0.132523,0.106961,0.035865,0.022935,0.014365,0.004941,0.003720,28.486704,1.307115
[21],0.000000,0.273126,0.389933,0.148595,0.106631,0.041808,0.020817,0.006907,0.004790,0.003510,0.003884,12.338592,0.394406,0.000000,0.190854,0.335623,0.272729,0.105541,0.048453,0.021318,0.013365,0.004025,0.006540,0.001552,9.090372,0.756315
[22],0.000000,0.173070,0.373611,0.249360,0.095054,0.050053,0.030295,0.012665,0.006348,0.003196,0.006348,7.016139,0.330937,0.000000,0.058166,0.183848,0.211367,0.211925,0.142494,0.102309,0.040682,0.032600,0.011071,0.005535,7.423520,0.260043
[23],0.000000,0.294079,0.443749,0.186807,0.049333,0.015293,0.004602,0.003068,0.000000,0.001534,0.001534,6.602013,0.294481,0.000000,0.227845,0.372315,0.210593,0.088949,0.040090,0.028505,0.007027,0.011940,0.007277,0.005458,9.779549,0.347543
[3],0.000000,0.171524,0.298571,0.247986,0.122529,0.090035,0.039008,0.020229,0.008431,0.000000,0.001686,4.870626,0.406895,0.000000,0.227321,0.360450,0.201922,0.123018,0.053594,0.020752,0.006469,0.003239,0.000000,0.003234,6.824804,0.640365
[4],0.000000,0.323517,0.323456,0.200044,0.080100,0.029811,0.019970,0.014291,0.004287,0.001666,0.002858,35.078915,0.460405,0.000000,0.223929,0.295737,0.233586,0.111111,0.071360,0.030610,0.024028,0.003229,0.004801,0.001610,105.562585,0.563959
[5],0.000000,0.157399,0.292553,0.258120,0.141850,0.077279,0.033135,0.021517,0.008839,0.007951,0.001356,17.363971,0.350798,0.000000,0.153604,0.357660,0.286604,0.113392,0.056339,0.024064,0.004984,0.000000,0.001676,0.001676,165.893985,0.387401
[6],0.000000,0.199994,0.288105,0.256326,0.125650,0.069879,0.027735,0.013342,0.013089,0.001845,0.004036,5.020958,0.198313,0.000000,0.194826,0.320722,0.212382,0.126731,0.100587,0.021425,0.011723,0.008087,0.000502,0.003015,6.051585,0.230098
[7],0.000000,0.281192,0.335300,0.204184,0.107211,0.035166,0.017804,0.007173,0.005623,0.002873,0.003472,1.216401,0.452777,0.000000,0.418987,0.343418,0.131292,0.067269,0.021554,0.004719,0.001604,0.006335,0.001604,0.003219,2.020166,0.942501
[8],0.000000,0.476786,0.344907,0.133487,0.030366,0.006423,0.004819,0.001606,0.000000,0.000000,0.001606,1.786004,0.218302,0.000000,0.357129,0.325248,0.166436,0.105295,0.033117,0.009532,0.000000,0.000000,0.000000,0.003242,0.603426,0.289207
[9],0.003210,0.168939,0.294774,0.202286,0.158196,0.086292,0.037630,0.026011,0.008795,0.012266,0.001601,5.607051,0.195685,0.000000,0.171577,0.335183,0.229682,0.124867,0.070683,0.038124,0.014017,0.009534,0.004759,0.001573,8.095393,0.205616
